text,adv_text,label,label_id,reference
"Given the facts below, answer the question.

Facts:
Zyon listens actively. Zyon builds trust. If someone listens actively and builds trust, then they have exceptional diplomacy skills. Everyone who has exceptional diplomacy skills can resolve conflicts effectively.

Question:
Based on the above information, is the following statement true, false, or uncertain? Zyon cannot resolve conflicts effectively.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Zyon builds trust. Bristol builds trust. Elina listens actively. Everyone who has exceptional diplomacy skills can resolve conflicts effectively. Zyon listens actively. If someone listens actively and builds trust, then they have exceptional diplomacy skills.

Question:
Based on the above information, is the following statement true, false, or uncertain? Zyon cannot resolve conflicts effectively.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",B,1,"fact1: Zyon listens actively.
fact2: Zyon builds trust.
rule: If someone listens actively and builds trust, then they have exceptional diplomacy skills.
conclusion: Zyon has exceptional diplomacy skills.
fact1: Zyon has exceptional diplomacy skills.
rule: Everyone who has exceptional diplomacy skills can resolve conflicts effectively.
conclusion: Zyon cannot resolve conflicts effectively.

Therefore, it is false that Zyon cannot resolve conflicts effectively. The correct option is: B."
"Given the facts below, answer the question.

Facts:
Juliet is air purifying. Either Juliet is air purifying or air polluting, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Juliet is not air polluting.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Juliet is air purifying. Either Juliet is air purifying or air polluting, but not both. Jaylah is air purifying.

Question:
Based on the above information, is the following statement true, false, or uncertain? Juliet is not air polluting.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Juliet is air purifying.
rule: Either Juliet is air purifying or air polluting, but not both.
conclusion: Juliet is not air polluting.

Therefore, it is true that Juliet is not air polluting. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Alaina appreciates the details. Alaina is either someone who appreciates the details or someone who overlooks the details, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Alaina overlooks the details.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Alia appreciates the details. Kitty is either someone who appreciates the details or someone who overlooks the details, but not both. Alaina is either someone who appreciates the details or someone who overlooks the details, but not both. Alaina appreciates the details.

Question:
Based on the above information, is the following statement true, false, or uncertain? Alaina overlooks the details.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",B,1,"fact1: Alaina appreciates the details.
rule: Alaina is either someone who appreciates the details or someone who overlooks the details, but not both.
conclusion: Alaina overlooks the details.

Therefore, it is false that Alaina overlooks the details. The correct option is: B."
"Given the facts below, answer the question.

Facts:
Estella lives a reclusive life. Estella invokes public curiosity. If Estella lives a reclusive life, then she is shrouded in mystery and invokes public curiosity.

Question:
Based on the above information, is the following statement true, false, or uncertain? Estella is shrouded in mystery.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Leah lives a reclusive life. If Estella lives a reclusive life, then she is shrouded in mystery and invokes public curiosity. Estella invokes public curiosity. Rosalie invokes public curiosity. If Leah lives a reclusive life, then she is shrouded in mystery and invokes public curiosity. Estella lives a reclusive life.

Question:
Based on the above information, is the following statement true, false, or uncertain? Estella is shrouded in mystery.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Estella lives a reclusive life.
fact2: Estella invokes public curiosity.
rule: If Estella lives a reclusive life, then she is shrouded in mystery and invokes public curiosity.
conclusion: Estella is shrouded in mystery.

Therefore, it is true that Estella is shrouded in mystery. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Yareli has an advanced degree. Yareli is not highly influential. If Yareli has an advanced degree, then she is either highly influential or a leading expert, but not both. Yareli contributes to society. If Yareli is a leading expert, then she makes groundbreaking discoveries and contributes to society.

Question:
Based on the above information, is the following statement true, false, or uncertain? Yareli makes groundbreaking discoveries.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Yareli is not highly influential. If Delilah is a leading expert, then she makes groundbreaking discoveries and contributes to society. Yareli contributes to society. Delilah is not highly influential. If Maddox has an advanced degree, then she is either highly influential or a leading expert, but not both. If Yareli is a leading expert, then she makes groundbreaking discoveries and contributes to society. Maddox has an advanced degree. Teresa contributes to society. If Yareli has an advanced degree, then she is either highly influential or a leading expert, but not both. Yareli has an advanced degree.

Question:
Based on the above information, is the following statement true, false, or uncertain? Yareli makes groundbreaking discoveries.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Yareli has an advanced degree.
fact2: Yareli is not highly influential.
rule: If Yareli has an advanced degree, then she is either highly influential or a leading expert, but not both.
conclusion: Yareli is a leading expert.
fact1: Yareli is a leading expert.
fact2: Yareli contributes to society.
rule: If Yareli is a leading expert, then she makes groundbreaking discoveries and contributes to society.
conclusion: Yareli makes groundbreaking discoveries.

Therefore, it is true that Yareli makes groundbreaking discoveries. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Cielo is dedicated to research. Cielo becomes an authority in her field. If Cielo is dedicated to research, then she can either make groundbreaking discoveries or become an authority in her field, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Cielo makes groundbreaking discoveries.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Cielo becomes an authority in her field. Evie becomes an authority in her field. If Evie is dedicated to research, then she can either make groundbreaking discoveries or become an authority in her field, but not both. Evie is dedicated to research. Cielo is dedicated to research. If Cielo is dedicated to research, then she can either make groundbreaking discoveries or become an authority in her field, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Cielo makes groundbreaking discoveries.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",B,1,"fact1: Cielo is dedicated to research.
fact2: Cielo becomes an authority in her field.
rule: If Cielo is dedicated to research, then she can either make groundbreaking discoveries or become an authority in her field, but not both.
conclusion: Cielo makes groundbreaking discoveries.

Therefore, it is false that Cielo makes groundbreaking discoveries. The correct option is: B."
"Given the facts below, answer the question.

Facts:
Adelina is spontaneous. Adelina is cautioned. If Adelina is spontaneous, then she is either impulsive or cautioned, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? If Adelina lacks foresight, then she faces unexpected consequences.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Adelina is spontaneous. If Finnley is spontaneous, then she is either impulsive or cautioned, but not both. If Adelina is spontaneous, then she is either impulsive or cautioned, but not both. Sadie is spontaneous. Adelina is cautioned.

Question:
Based on the above information, is the following statement true, false, or uncertain? If Adelina lacks foresight, then she faces unexpected consequences.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",C,2,"fact1: Adelina is spontaneous.
fact2: Adelina is cautioned.
rule: If Adelina is spontaneous, then she is either impulsive or cautioned, but not both.
conclusion: Adelina does not act impulsively.

According to the context and the conclusions that have already been drawn, we can deduce that it is uncertain that If Adelina lacks foresight, then she faces unexpected consequences. The correct option is: C."
"Given the facts below, answer the question.

Facts:
Gracie receives an unexpected windfall. Gracie does not secure a better job. Anyone who receives an unexpected windfall is either financially stable or secures a better job (or both). Gracie is either financially stable or financially struggling, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Gracie is not financially struggling.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Gracie receives an unexpected windfall. Analia is either financially stable or financially struggling, but not both. Duckling does not secure a better job. Gracie does not secure a better job. Anyone who receives an unexpected windfall is either financially stable or secures a better job (or both). Hendrix receives an unexpected windfall. Gracie is either financially stable or financially struggling, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Gracie is not financially struggling.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Gracie receives an unexpected windfall.
fact2: Gracie does not secure a better job.
rule: Anyone who receives an unexpected windfall is either financially stable or secures a better job (or both).
conclusion: Gracie is financially stable.
fact1: Gracie is financially stable.
rule: Gracie is either financially stable or financially struggling, but not both.
conclusion: Gracie is not financially struggling.

Therefore, it is true that Gracie is not financially struggling. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Wynter does not support equality. Wynter promotes women's rights. If Wynter either supports equality or promotes women's rights (but not both), then she is a feminist. Either Wynter is a feminist or she is an anti-feminist, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Wynter is not an anti-feminist.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Wynter does not support equality. Wynter promotes women's rights. Dane promotes women's rights. If Wynter either supports equality or promotes women's rights (but not both), then she is a feminist. Either Wynter is a feminist or she is an anti-feminist, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Wynter is not an anti-feminist.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Wynter does not support equality.
fact2: Wynter promotes women's rights.
rule: If Wynter either supports equality or promotes women's rights (but not both), then she is a feminist.
conclusion: Wynter is a feminist.
fact1: Wynter is a feminist.
rule: Either Wynter is a feminist or she is an anti-feminist, but not both.
conclusion: Wynter is not an anti-feminist.

Therefore, it is true that Wynter is not an anti-feminist. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Khari seeks help. Khari needs guidance. All individuals who seek help either have complex desires or need guidance. Everyone has complex desires or deserves respect (or both).

Question:
Based on the above information, is the following statement true, false, or uncertain? Dr. Khari's patients deserve respect.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
All individuals who seek help either have complex desires or need guidance. Oakleigh seeks help. Khari seeks help. Oakleigh needs guidance. Everyone has complex desires or deserves respect (or both). Khari needs guidance. If Dr. Khari's patients struggle with their identity, then they either require compassion or have complex desires (but not both).

Question:
Based on the above information, is the following statement true, false, or uncertain? Dr. Khari's patients deserve respect.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Khari seeks help.
fact2: Khari needs guidance.
rule: All individuals who seek help either have complex desires or need guidance.
conclusion: Dr. Khari's patients do not have complex desires.
fact1: Dr. Khari's patients do not have complex desires.
rule: Everyone has complex desires or deserves respect (or both).
conclusion: Dr. Khari's patients deserve respect.

Therefore, it is true that Dr. Khari's patients deserve respect. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Haley navigates challenging waters. Haley does not command her crew's confidence. If Haley navigates challenging waters, then she is either a daring explorer or commands her crew's confidence (or both). Haley is an experienced sailor. If Haley is an experienced sailor, then she is either a respected leader or a daring explorer, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Haley is a respected leader.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
If Haley is an experienced sailor, then she is either a respected leader or a daring explorer, but not both. If Haley navigates challenging waters, then she is either a daring explorer or commands her crew's confidence (or both). Lorenzo is an experienced sailor. Haley is an experienced sailor. If Lorenzo is an experienced sailor, then she is either a respected leader or a daring explorer, but not both. Haley navigates challenging waters. Haley does not command her crew's confidence. Lorenzo does not command her crew's confidence.

Question:
Based on the above information, is the following statement true, false, or uncertain? Haley is a respected leader.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",B,1,"fact1: Haley navigates challenging waters.
fact2: Haley does not command her crew's confidence.
rule: If Haley navigates challenging waters, then she is either a daring explorer or commands her crew's confidence (or both).
conclusion: Haley is a daring explorer.
fact1: Haley is an experienced sailor.
fact2: Haley is a daring explorer.
rule: If Haley is an experienced sailor, then she is either a respected leader or a daring explorer, but not both.
conclusion: Haley is a respected leader.

Therefore, it is false that Haley is a respected leader. The correct option is: B."
"Given the facts below, answer the question.

Facts:
Smiley is gentle. Either Smiley is gentle or Smiley is aggressive, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Smiley is aggressive.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Either Smiley is gentle or Smiley is aggressive, but not both. Everlee is gentle. Smiley is gentle.

Question:
Based on the above information, is the following statement true, false, or uncertain? Smiley is aggressive.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",B,1,"fact1: Smiley is gentle.
rule: Either Smiley is gentle or Smiley is aggressive, but not both.
conclusion: Smiley is aggressive.

Therefore, it is false that Smiley is aggressive. The correct option is: B."
"Given the facts below, answer the question.

Facts:
Ronan understands ecology. A person either has a green thumb or understands ecology, but it's not necessarily both. Ronan either has a green thumb or appreciates nature (or both).

Question:
Based on the above information, is the following statement true, false, or uncertain? Ronan appreciates nature.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
A person either has a green thumb or understands ecology, but it's not necessarily both. Ronan understands ecology. Alanna understands ecology. Ronan either has a green thumb or appreciates nature (or both).

Question:
Based on the above information, is the following statement true, false, or uncertain? Ronan appreciates nature.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Ronan understands ecology.
rule: A person either has a green thumb or understands ecology, but it's not necessarily both.
conclusion: Ronan does not have a green thumb.
fact1: Ronan does not have a green thumb.
rule: Ronan either has a green thumb or appreciates nature (or both).
conclusion: Ronan appreciates nature.

Therefore, it is true that Ronan appreciates nature. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Duncan is an architect. Duncan is not practical-minded. If Duncan is an architect, then he is either visionary or practical-minded, but not both. Duncan is either a visionary or a conventional thinker, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Duncan is not a conventional thinker.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Corbin is either a visionary or a conventional thinker, but not both. Corbin is an architect. Duncan is an architect. Duncan is either a visionary or a conventional thinker, but not both. If Alejandro is an architect, then he is either visionary or practical-minded, but not both. If Duncan is an architect, then he is either visionary or practical-minded, but not both. Alejandro is not practical-minded. Duncan is not practical-minded. Everyone who is an innovative designer is either a visionary or a forward thinker (or both).

Question:
Based on the above information, is the following statement true, false, or uncertain? Duncan is not a conventional thinker.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Duncan is an architect.
fact2: Duncan is not practical-minded.
rule: If Duncan is an architect, then he is either visionary or practical-minded, but not both.
conclusion: Duncan is a visionary.
fact1: Duncan is a visionary.
rule: Duncan is either a visionary or a conventional thinker, but not both.
conclusion: Duncan is not a conventional thinker.

Therefore, it is true that Duncan is not a conventional thinker. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Saylor has a strategic mind. Saylor either has a strategic mind or shows bravery, but not both. Saylor either shows bravery or demonstrates loyalty (or both).

Question:
Based on the above information, is the following statement true, false, or uncertain? Saylor demonstrates loyalty.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Saylor either has a strategic mind or shows bravery, but not both. Saylor has a strategic mind. Saylor either shows bravery or demonstrates loyalty (or both). Maci has a strategic mind. Kaizen either has a strategic mind or shows bravery, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Saylor demonstrates loyalty.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Saylor has a strategic mind.
rule: Saylor either has a strategic mind or shows bravery, but not both.
conclusion: Saylor does not show bravery.
fact1: Saylor does not show bravery.
rule: Saylor either shows bravery or demonstrates loyalty (or both).
conclusion: Saylor demonstrates loyalty.

Therefore, it is true that Saylor demonstrates loyalty. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Dahlia is spiritual. Either Dahlia is spiritual or she is materialistic, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Dahlia is materialistic.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
Either Erick is spiritual or she is materialistic, but not both. Zechariah is spiritual. Either Dahlia is spiritual or she is materialistic, but not both. Dahlia is spiritual.

Question:
Based on the above information, is the following statement true, false, or uncertain? Dahlia is materialistic.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",B,1,"fact1: Dahlia is spiritual.
rule: Either Dahlia is spiritual or she is materialistic, but not both.
conclusion: Dahlia is materialistic.

Therefore, it is false that Dahlia is materialistic. The correct option is: B."
"Given the facts below, answer the question.

Facts:
Averi is open to new experiences. Averi discovers her hidden talents. If Averi is open to new experiences, then she can either make lifelong friends or discover hidden talents, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Averi does not make lifelong friends.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
If Zechariah is open to new experiences, then she can either make lifelong friends or discover hidden talents, but not both. Averi discovers her hidden talents. Averi is open to new experiences. If Averi is open to new experiences, then she can either make lifelong friends or discover hidden talents, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Averi does not make lifelong friends.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",A,0,"fact1: Averi is open to new experiences.
fact2: Averi discovers her hidden talents.
rule: If Averi is open to new experiences, then she can either make lifelong friends or discover hidden talents, but not both.
conclusion: Averi does not make lifelong friends.

Therefore, it is true that Averi does not make lifelong friends. The correct option is: A."
"Given the facts below, answer the question.

Facts:
Isabella is intellectually curious. Isabella pursues engineering. If Isabella is intellectually curious, then she is either skilled in math or pursues engineering, but not both.

Question:
Based on the above information, is the following statement true, false, or uncertain? Isabella has the potential to make groundbreaking discoveries.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]","Given the facts below, answer the question.

Facts:
If Guillermo excels in math, then she has the potential to make groundbreaking discoveries. If Isabella is intellectually curious, then she is either skilled in math or pursues engineering, but not both. Isabella pursues engineering. Isabella is intellectually curious.

Question:
Based on the above information, is the following statement true, false, or uncertain? Isabella has the potential to make groundbreaking discoveries.

Options:
[""A) True"", ""B) False"", ""C) Uncertain""]",C,2,"fact1: Isabella is intellectually curious.
fact2: Isabella pursues engineering.
rule: If Isabella is intellectually curious, then she is either skilled in math or pursues engineering, but not both.
conclusion: Isabella does not excel in math.

According to the context and the conclusions that have already been drawn, we can deduce that it is uncertain that Isabella has the potential to make groundbreaking discoveries. The correct option is: C."
